leagueId,id,role,name,teamId,hasContact,hasArcs,arcCount,hasChat,hasMessengerScript
LEAGUE_UNIVERSITY,PLY_00197,player,한민재,TEAM_UNIV_KNU,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00198,player,신지후,TEAM_UNIV_KNU,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00199,player,고태양,TEAM_UNIV_KNU,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00200,player,손승현,TEAM_UNIV_KNU,true,false,0,false,false
LEAGUE_UNIVERSITY,COA_00019,coach,양준영,TEAM_UNIV_KNU,true,false,0,false,false
LEAGUE_UNIVERSITY,COA_00020,coach,김지호,TEAM_UNIV_KNU,true,false,0,false,false
LEAGUE_UNIVERSITY,MNG_00010,manager,최지원,TEAM_UNIV_KNU,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00201,player,황준호,TEAM_UNIV_YONSEI,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00202,player,권찬우,TEAM_UNIV_YONSEI,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00203,player,차승민,TEAM_UNIV_YONSEI,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00204,player,백하준,TEAM_UNIV_YONSEI,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00205,player,허건우,TEAM_UNIV_YONSEI,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00206,player,강준혁,TEAM_UNIV_YONSEI,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00207,player,박민우,TEAM_UNIV_YONSEI,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00208,player,문예준,TEAM_UNIV_YONSEI,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00209,player,허태준,TEAM_UNIV_YONSEI,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00210,player,심민준,TEAM_UNIV_YONSEI,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00211,player,박진우,TEAM_UNIV_YONSEI,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00212,player,배기훈,TEAM_UNIV_YONSEI,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00213,player,김태현,TEAM_UNIV_YONSEI,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00214,player,나재현,TEAM_UNIV_YONSEI,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00215,player,주용준,TEAM_UNIV_YONSEI,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00216,player,홍민재,TEAM_UNIV_YONSEI,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00217,player,신준영,TEAM_UNIV_YONSEI,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00218,player,차상현,TEAM_UNIV_YONSEI,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00219,player,최상현,TEAM_UNIV_YONSEI,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00220,player,배민우,TEAM_UNIV_YONSEI,true,false,0,false,false
LEAGUE_UNIVERSITY,COA_00021,coach,심민우,TEAM_UNIV_YONSEI,true,false,0,false,false
LEAGUE_UNIVERSITY,COA_00022,coach,신원준,TEAM_UNIV_YONSEI,true,false,0,false,false
LEAGUE_UNIVERSITY,MNG_00011,manager,곽기훈,TEAM_UNIV_YONSEI,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00221,player,황승우,TEAM_UNIV_KOREA,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00222,player,강동현,TEAM_UNIV_KOREA,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00223,player,백태양,TEAM_UNIV_KOREA,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00224,player,남민재,TEAM_UNIV_KOREA,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00225,player,주민재,TEAM_UNIV_KOREA,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00226,player,남민준,TEAM_UNIV_KOREA,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00227,player,하진우,TEAM_UNIV_KOREA,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00228,player,최예준,TEAM_UNIV_KOREA,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00229,player,이성민,TEAM_UNIV_KOREA,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00230,player,고민혁,TEAM_UNIV_KOREA,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00231,player,남정우,TEAM_UNIV_KOREA,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00232,player,황승현,TEAM_UNIV_KOREA,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00233,player,이성우,TEAM_UNIV_KOREA,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00234,player,성준영,TEAM_UNIV_KOREA,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00235,player,남준호,TEAM_UNIV_KOREA,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00236,player,조정우,TEAM_UNIV_KOREA,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00237,player,안지훈,TEAM_UNIV_KOREA,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00238,player,안우진,TEAM_UNIV_KOREA,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00239,player,유주원,TEAM_UNIV_KOREA,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00240,player,백우진,TEAM_UNIV_KOREA,true,false,0,false,false
LEAGUE_UNIVERSITY,COA_00023,coach,구현진,TEAM_UNIV_KOREA,true,false,0,false,false
LEAGUE_UNIVERSITY,COA_00024,coach,양태민,TEAM_UNIV_KOREA,true,false,0,false,false
LEAGUE_UNIVERSITY,MNG_00012,manager,문현준,TEAM_UNIV_KOREA,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00241,player,안성현,TEAM_UNIV_HANYANG,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00242,player,우우진,TEAM_UNIV_HANYANG,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00243,player,송상현,TEAM_UNIV_HANYANG,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00244,player,곽건우,TEAM_UNIV_HANYANG,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00245,player,정지호,TEAM_UNIV_HANYANG,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00246,player,오재현,TEAM_UNIV_HANYANG,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00247,player,고지호,TEAM_UNIV_HANYANG,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00248,player,배준우,TEAM_UNIV_HANYANG,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00249,player,송민준,TEAM_UNIV_HANYANG,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00250,player,한도윤,TEAM_UNIV_HANYANG,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00251,player,권재윤,TEAM_UNIV_HANYANG,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00252,player,윤태우,TEAM_UNIV_HANYANG,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00253,player,최현우,TEAM_UNIV_HANYANG,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00254,player,남찬영,TEAM_UNIV_HANYANG,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00255,player,문승우,TEAM_UNIV_HANYANG,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00256,player,차재현,TEAM_UNIV_HANYANG,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00257,player,전동혁,TEAM_UNIV_HANYANG,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00258,player,나찬영,TEAM_UNIV_HANYANG,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00259,player,한용준,TEAM_UNIV_HANYANG,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00260,player,백동혁,TEAM_UNIV_HANYANG,true,false,0,false,false
LEAGUE_UNIVERSITY,COA_00025,coach,정동우,TEAM_UNIV_HANYANG,true,false,0,false,false
LEAGUE_UNIVERSITY,COA_00026,coach,노시우,TEAM_UNIV_HANYANG,true,false,0,false,false
LEAGUE_UNIVERSITY,MNG_00013,manager,한성현,TEAM_UNIV_HANYANG,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00261,player,안찬영,TEAM_UNIV_CHUNGBUK,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00262,player,허시우,TEAM_UNIV_CHUNGBUK,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00263,player,임지호,TEAM_UNIV_CHUNGBUK,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00264,player,나동현,TEAM_UNIV_CHUNGBUK,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00265,player,민태현,TEAM_UNIV_CHUNGBUK,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00266,player,구상민,TEAM_UNIV_CHUNGBUK,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00267,player,임정우,TEAM_UNIV_CHUNGBUK,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00268,player,노동준,TEAM_UNIV_CHUNGBUK,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00269,player,남용준,TEAM_UNIV_CHUNGBUK,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00270,player,임성현,TEAM_UNIV_CHUNGBUK,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00271,player,민태민,TEAM_UNIV_CHUNGBUK,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00272,player,송준혁,TEAM_UNIV_CHUNGBUK,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00273,player,문찬영,TEAM_UNIV_CHUNGBUK,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00274,player,김승우,TEAM_UNIV_CHUNGBUK,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00275,player,남승민,TEAM_UNIV_CHUNGBUK,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00276,player,민동현,TEAM_UNIV_CHUNGBUK,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00277,player,하찬우,TEAM_UNIV_CHUNGBUK,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00278,player,권성우,TEAM_UNIV_CHUNGBUK,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00279,player,강성우,TEAM_UNIV_CHUNGBUK,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00280,player,주민준,TEAM_UNIV_CHUNGBUK,true,false,0,false,false
LEAGUE_UNIVERSITY,COA_00027,coach,정태양,TEAM_UNIV_CHUNGBUK,true,false,0,false,false
LEAGUE_UNIVERSITY,COA_00028,coach,황동우,TEAM_UNIV_CHUNGBUK,true,false,0,false,false
LEAGUE_UNIVERSITY,MNG_00014,manager,강성민,TEAM_UNIV_CHUNGBUK,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00281,player,안태우,TEAM_UNIV_DONGGUK,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00282,player,송승민,TEAM_UNIV_DONGGUK,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00283,player,김민혁,TEAM_UNIV_DONGGUK,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00284,player,우지훈,TEAM_UNIV_DONGGUK,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00285,player,민현서,TEAM_UNIV_DONGGUK,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00286,player,강도현,TEAM_UNIV_DONGGUK,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00287,player,조태양,TEAM_UNIV_DONGGUK,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00288,player,임원준,TEAM_UNIV_DONGGUK,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00289,player,구성준,TEAM_UNIV_DONGGUK,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00290,player,최준호,TEAM_UNIV_DONGGUK,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00291,player,구용준,TEAM_UNIV_DONGGUK,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00292,player,권동혁,TEAM_UNIV_DONGGUK,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00293,player,양민혁,TEAM_UNIV_DONGGUK,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00294,player,구준호,TEAM_UNIV_DONGGUK,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00295,player,곽주원,TEAM_UNIV_DONGGUK,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00296,player,고성민,TEAM_UNIV_DONGGUK,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00297,player,조동우,TEAM_UNIV_DONGGUK,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00298,player,손현준,TEAM_UNIV_DONGGUK,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00299,player,곽재원,TEAM_UNIV_DONGGUK,true,false,0,false,false
LEAGUE_UNIVERSITY,PLY_00300,player,고준영,TEAM_UNIV_DONGGUK,true,false,0,false,false
LEAGUE_UNIVERSITY,COA_00029,coach,구현우,TEAM_UNIV_DONGGUK,true,false,0,false,false
LEAGUE_UNIVERSITY,COA_00030,coach,신지원,TEAM_UNIV_DONGGUK,true,false,0,false,false
LEAGUE_UNIVERSITY,MNG_00015,manager,하상현,TEAM_UNIV_DONGGUK,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00301,player,하하준,TEAM_IND_SEOUL_PIONEERS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00302,player,우재윤,TEAM_IND_SEOUL_PIONEERS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00303,player,김도현,TEAM_IND_SEOUL_PIONEERS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00304,player,홍승우,TEAM_IND_SEOUL_PIONEERS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00305,player,배재민,TEAM_IND_SEOUL_PIONEERS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00306,player,우서준,TEAM_IND_SEOUL_PIONEERS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00307,player,주현우,TEAM_IND_SEOUL_PIONEERS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00308,player,장상민,TEAM_IND_SEOUL_PIONEERS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00309,player,권현준,TEAM_IND_SEOUL_PIONEERS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00310,player,신승우,TEAM_IND_SEOUL_PIONEERS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00311,player,안성우,TEAM_IND_SEOUL_PIONEERS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00312,player,박성우,TEAM_IND_SEOUL_PIONEERS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00313,player,민준서,TEAM_IND_SEOUL_PIONEERS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00314,player,김민석,TEAM_IND_SEOUL_PIONEERS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00315,player,임지훈,TEAM_IND_SEOUL_PIONEERS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00316,player,남성준,TEAM_IND_SEOUL_PIONEERS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00317,player,고도윤,TEAM_IND_SEOUL_PIONEERS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00318,player,배준혁,TEAM_IND_SEOUL_PIONEERS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00319,player,홍준혁,TEAM_IND_SEOUL_PIONEERS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00320,player,오성민,TEAM_IND_SEOUL_PIONEERS,true,false,0,false,false
LEAGUE_INDEPENDENT,COA_00031,coach,배민준,TEAM_IND_SEOUL_PIONEERS,true,false,0,false,false
LEAGUE_INDEPENDENT,COA_00032,coach,강재윤,TEAM_IND_SEOUL_PIONEERS,true,false,0,false,false
LEAGUE_INDEPENDENT,MNG_00016,manager,권재원,TEAM_IND_SEOUL_PIONEERS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00321,player,하도현,TEAM_IND_BUSAN_TEMPEST,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00322,player,유민석,TEAM_IND_BUSAN_TEMPEST,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00323,player,곽기준,TEAM_IND_BUSAN_TEMPEST,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00324,player,양재훈,TEAM_IND_BUSAN_TEMPEST,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00325,player,성건우,TEAM_IND_BUSAN_TEMPEST,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00326,player,홍기준,TEAM_IND_BUSAN_TEMPEST,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00327,player,배연우,TEAM_IND_BUSAN_TEMPEST,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00328,player,심상민,TEAM_IND_BUSAN_TEMPEST,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00329,player,노동우,TEAM_IND_BUSAN_TEMPEST,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00330,player,최예준,TEAM_IND_BUSAN_TEMPEST,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00331,player,박준혁,TEAM_IND_BUSAN_TEMPEST,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00332,player,성준호,TEAM_IND_BUSAN_TEMPEST,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00333,player,김연우,TEAM_IND_BUSAN_TEMPEST,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00334,player,주기훈,TEAM_IND_BUSAN_TEMPEST,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00335,player,박태양,TEAM_IND_BUSAN_TEMPEST,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00336,player,황상현,TEAM_IND_BUSAN_TEMPEST,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00337,player,손동준,TEAM_IND_BUSAN_TEMPEST,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00338,player,강민준,TEAM_IND_BUSAN_TEMPEST,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00339,player,최상민,TEAM_IND_BUSAN_TEMPEST,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00340,player,서재훈,TEAM_IND_BUSAN_TEMPEST,true,false,0,false,false
LEAGUE_INDEPENDENT,COA_00033,coach,곽하준,TEAM_IND_BUSAN_TEMPEST,true,false,0,false,false
LEAGUE_INDEPENDENT,COA_00034,coach,권동현,TEAM_IND_BUSAN_TEMPEST,true,false,0,false,false
LEAGUE_INDEPENDENT,MNG_00017,manager,차준혁,TEAM_IND_BUSAN_TEMPEST,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00341,player,하현준,TEAM_IND_DAEGU_FALCONS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00342,player,송태민,TEAM_IND_DAEGU_FALCONS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00343,player,손서준,TEAM_IND_DAEGU_FALCONS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00344,player,백지성,TEAM_IND_DAEGU_FALCONS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00345,player,박민재,TEAM_IND_DAEGU_FALCONS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00346,player,박도현,TEAM_IND_DAEGU_FALCONS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00347,player,신동준,TEAM_IND_DAEGU_FALCONS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00348,player,오민우,TEAM_IND_DAEGU_FALCONS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00349,player,조승우,TEAM_IND_DAEGU_FALCONS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00350,player,차상현,TEAM_IND_DAEGU_FALCONS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00351,player,심승민,TEAM_IND_DAEGU_FALCONS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00352,player,백준서,TEAM_IND_DAEGU_FALCONS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00353,player,박찬우,TEAM_IND_DAEGU_FALCONS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00354,player,노지성,TEAM_IND_DAEGU_FALCONS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00355,player,주재원,TEAM_IND_DAEGU_FALCONS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00356,player,최승민,TEAM_IND_DAEGU_FALCONS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00357,player,백서준,TEAM_IND_DAEGU_FALCONS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00358,player,유준호,TEAM_IND_DAEGU_FALCONS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00359,player,허지훈,TEAM_IND_DAEGU_FALCONS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00360,player,신민재,TEAM_IND_DAEGU_FALCONS,true,false,0,false,false
LEAGUE_INDEPENDENT,COA_00035,coach,민예준,TEAM_IND_DAEGU_FALCONS,true,false,0,false,false
LEAGUE_INDEPENDENT,COA_00036,coach,손민준,TEAM_IND_DAEGU_FALCONS,true,false,0,false,false
LEAGUE_INDEPENDENT,MNG_00018,manager,신재민,TEAM_IND_DAEGU_FALCONS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00361,player,하승현,TEAM_IND_GWANGJU_STORM,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00362,player,장태양,TEAM_IND_GWANGJU_STORM,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00363,player,황준혁,TEAM_IND_GWANGJU_STORM,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00364,player,남서준,TEAM_IND_GWANGJU_STORM,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00365,player,한지호,TEAM_IND_GWANGJU_STORM,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00366,player,백재훈,TEAM_IND_GWANGJU_STORM,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00367,player,박민석,TEAM_IND_GWANGJU_STORM,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00368,player,성기훈,TEAM_IND_GWANGJU_STORM,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00369,player,문건우,TEAM_IND_GWANGJU_STORM,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00370,player,배민재,TEAM_IND_GWANGJU_STORM,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00371,player,황성민,TEAM_IND_GWANGJU_STORM,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00372,player,안준영,TEAM_IND_GWANGJU_STORM,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00373,player,권기훈,TEAM_IND_GWANGJU_STORM,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00374,player,신동현,TEAM_IND_GWANGJU_STORM,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00375,player,유태준,TEAM_IND_GWANGJU_STORM,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00376,player,윤지호,TEAM_IND_GWANGJU_STORM,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00377,player,손진우,TEAM_IND_GWANGJU_STORM,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00378,player,손용준,TEAM_IND_GWANGJU_STORM,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00379,player,권건우,TEAM_IND_GWANGJU_STORM,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00380,player,조동혁,TEAM_IND_GWANGJU_STORM,true,false,0,false,false
LEAGUE_INDEPENDENT,COA_00037,coach,최지원,TEAM_IND_GWANGJU_STORM,true,false,0,false,false
LEAGUE_INDEPENDENT,COA_00038,coach,최재민,TEAM_IND_GWANGJU_STORM,true,false,0,false,false
LEAGUE_INDEPENDENT,MNG_00019,manager,구성민,TEAM_IND_GWANGJU_STORM,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00381,player,하재민,TEAM_IND_DAEJEON_HUNTERS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00382,player,민지호,TEAM_IND_DAEJEON_HUNTERS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00383,player,윤찬영,TEAM_IND_DAEJEON_HUNTERS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00384,player,하준우,TEAM_IND_DAEJEON_HUNTERS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00385,player,홍민준,TEAM_IND_DAEJEON_HUNTERS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00386,player,장승현,TEAM_IND_DAEJEON_HUNTERS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00387,player,하상민,TEAM_IND_DAEJEON_HUNTERS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00388,player,노동준,TEAM_IND_DAEJEON_HUNTERS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00389,player,신상현,TEAM_IND_DAEJEON_HUNTERS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00390,player,조태민,TEAM_IND_DAEJEON_HUNTERS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00391,player,서재원,TEAM_IND_DAEJEON_HUNTERS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00392,player,하찬영,TEAM_IND_DAEJEON_HUNTERS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00393,player,황재민,TEAM_IND_DAEJEON_HUNTERS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00394,player,문기준,TEAM_IND_DAEJEON_HUNTERS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00395,player,손태양,TEAM_IND_DAEJEON_HUNTERS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00396,player,홍재윤,TEAM_IND_DAEJEON_HUNTERS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00397,player,우도현,TEAM_IND_DAEJEON_HUNTERS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00398,player,차동현,TEAM_IND_DAEJEON_HUNTERS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00399,player,오상민,TEAM_IND_DAEJEON_HUNTERS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00400,player,서예준,TEAM_IND_DAEJEON_HUNTERS,true,false,0,false,false
LEAGUE_INDEPENDENT,COA_00039,coach,임지호,TEAM_IND_DAEJEON_HUNTERS,true,false,0,false,false
LEAGUE_INDEPENDENT,COA_00040,coach,주도윤,TEAM_IND_DAEJEON_HUNTERS,true,false,0,false,false
LEAGUE_INDEPENDENT,MNG_00020,manager,남지훈,TEAM_IND_DAEJEON_HUNTERS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00401,player,하동준,TEAM_IND_INCHEON_ORCAS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00402,player,심지성,TEAM_IND_INCHEON_ORCAS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00403,player,나우진,TEAM_IND_INCHEON_ORCAS,true,false,0,false,false
LEAGUE_INDEPENDENT,PLY_00404,player,차현준,TEAM_IND_INCHEON_ORCAS,true,false,0,false,false
